domain,url,brand_name,category,esp,source
dwarvenforge.com,https://dwarvenforge.com,Dwarvenforge,,klaviyo,list
enfamil.com,https://enfamil.com,Enfamil,,,list
foresightsports.com,https://foresightsports.com,Foresightsports,,klaviyo,list
ecojohn.com,https://ecojohn.com,Ecojohn,,,list
frederickbenjamin.com,https://frederickbenjamin.com,Frederickbenjamin,,klaviyo,list
coastaledge.com,https://coastaledge.com,Coastaledge,,klaviyo,list
beckworthracing.com,https://beckworthracing.com,Beckworthracing,,,list
goboardoftrade.com,https://goboardoftrade.com,Goboardoftrade,,,list
jetsurf.com,https://jetsurf.com,Jetsurf,,,list
landice.com,https://landice.com,Landice,,klaviyo,list
mccormick.com,https://mccormick.com,Mccormick,,,list
noodle-head.com,https://noodle-head.com,Noodle Head,,,list
mushroommountain.com,https://mushroommountain.com,Mushroommountain,,attentive,list
legallimitbaitbox.com,https://legallimitbaitbox.com,Legallimitbaitbox,,klaviyo,list
newcastle-eagles.com,https://newcastle-eagles.com,Newcastle Eagles,,mailchimp,list
owlcrate.com,https://owlcrate.com,Owlcrate,,klaviyo,list
pjharlow.com,https://pjharlow.com,Pjharlow,,mailchimp,list
pb2foods.com,https://pb2foods.com,Pb2foods,,klaviyo,list
maxxis.com,https://maxxis.com,Maxxis,,,list
onlyhumanco.com,https://onlyhumanco.com,Onlyhumanco,,,list
method.tv,https://method.tv,Method,,klaviyo,list
runpacers.com,https://runpacers.com,Runpacers,,klaviyo,list
mikkeller.dk,https://mikkeller.dk,Mikkeller,,,list
scafuribakery.com,https://scafuribakery.com,Scafuribakery,,mailchimp,list
redmondagriculture.com,https://redmondagriculture.com,Redmondagriculture,,,list
tri-titans.com,https://tri-titans.com,Tri Titans,,,list
thenewcrafthouse.com,https://thenewcrafthouse.com,Thenewcrafthouse,,klaviyo,list
vmagazine.com,https://vmagazine.com,Vmagazine,,,list
sdcoffeetea.com,https://sdcoffeetea.com,Sdcoffeetea,,klaviyo,list
smallpetselect.com,https://smallpetselect.com,Smallpetselect,,klaviyo,list
shop4-h.org,https://shop4-h.org,Shop4 H,,klaviyo,list
shopapplebarrel.com,https://shopapplebarrel.com,Shopapplebarrel,,,list
shopatrussos.com,https://shopatrussos.com,Shopatrussos,,,list
sweetiescandy.com,https://sweetiescandy.com,Sweetiescandy,,,list
strangercomics.com,https://strangercomics.com,Strangercomics,,mailchimp,list
shopbeachcity.com,https://shopbeachcity.com,Shopbeachcity,,,list
shopbutterflake.com,https://shopbutterflake.com,Shopbutterflake,,,list
shopcheesyeddies.com,https://shopcheesyeddies.com,Shopcheesyeddies,,privy,list
shopchasedesignco.com,https://shopchasedesignco.com,Shopchasedesignco,,,list
shopcoolkicks.com,https://shopcoolkicks.com,Shopcoolkicks,,klaviyo,list
wildflower.media,https://wildflower.media,Wildflower,,,list
zimtchocolates.com,https://zimtchocolates.com,Zimtchocolates,,,list
wildlifebakery.com,https://wildlifebakery.com,Wildlifebakery,,,list
shopdelicadas.com,https://shopdelicadas.com,Shopdelicadas,,,list
shopessenhaus.com,https://shopessenhaus.com,Shopessenhaus,,,list
shopdiabetes.org,https://shopdiabetes.org,Shopdiabetes,,,list
shopdennys.com,https://shopdennys.com,Shopdennys,,klaviyo,list
shopdutch.ca,https://shopdutch.ca,Shopdutch,,,list
shophomebasics.com,https://shophomebasics.com,Shophomebasics,,,list
weightnolongerllc.com,https://weightnolongerllc.com,Weightnolongerllc,,,list
shophellobabyapparel.com,https://shophellobabyapparel.com,Shophellobabyapparel,,mailchimp,list
shopiamlunasol.com,https://shopiamlunasol.com,Shopiamlunasol,,mailchimp,list
voyagecomics.com,https://voyagecomics.com,Voyagecomics,,,list
shopkitchenkettle.com,https://shopkitchenkettle.com,Shopkitchenkettle,,attentive,list
sweetshapesco.com,https://sweetshapesco.com,Sweetshapesco,,,list
shoplittlegoldpixel.com,https://shoplittlegoldpixel.com,Shoplittlegoldpixel,,,list
shopmeganrenee.com,https://shopmeganrenee.com,Shopmeganrenee,,,list
shopmadeintn.com,https://shopmadeintn.com,Shopmadeintn,,klaviyo,list
shopkindapparel.com,https://shopkindapparel.com,Shopkindapparel,,klaviyo,list
shopklassiqkidz.com,https://shopklassiqkidz.com,Shopklassiqkidz,,omnisend,list
shopify.dev,https://shopify.dev,Shopify,,,list
shopmezzo.com,https://shopmezzo.com,Shopmezzo,,mailchimp,list
shopconsignmentcorner.net,https://shopconsignmentcorner.net,Shopconsignmentcorner,,,list
shopify.com.sg,https://shopify.com.sg,Shopify,,,list
shopsolis.com,https://shopsolis.com,Shopsolis,,privy,list
shopthechickenchick.com,https://shopthechickenchick.com,Shopthechickenchick,,,list
shopsonix.com,https://shopsonix.com,Shopsonix,,klaviyo,list
shopkks.com,https://shopkks.com,Shopkks,,klaviyo,list
shopthissavoryvegan.com,https://shopthissavoryvegan.com,Shopthissavoryvegan,,,list
shoptriplebfarms.com,https://shoptriplebfarms.com,Shoptriplebfarms,,,list
shopvss.com,https://shopvss.com,Shopvss,,,list
shopwinchestermysteryhouse.com,https://shopwinchestermysteryhouse.com,Shopwinchestermysteryhouse,,,list
shoptyt.com,https://shoptyt.com,Shoptyt,,klaviyo,list
shopwithrnb.com,https://shopwithrnb.com,Shopwithrnb,,,list
shopsouthernbullets.com,https://shopsouthernbullets.com,Shopsouthernbullets,,,list
shopzoeonline.com,https://shopzoeonline.com,Shopzoeonline,,klaviyo,list
shorestore.com,https://shorestore.com,Shorestore,,justuno,list
shopthetrustees.org,https://shopthetrustees.org,Shopthetrustees,,,list
parelli.com,https://parelli.com,Parelli,,,list
shrimpandgritskids.com,https://shrimpandgritskids.com,Shrimpandgritskids,,klaviyo,list
shulersbbq.com,https://shulersbbq.com,Shulersbbq,,,list
shreddylyfe.com,https://shreddylyfe.com,Shreddylyfe,,klaviyo,list
shopwebtoon.com,https://shopwebtoon.com,Shopwebtoon,,,list
shopucw.com,https://shopucw.com,Shopucw,,,list
siacollective.com,https://siacollective.com,Siacollective,,attentive,list
sierrahotel.net,https://sierrahotel.net,Sierrahotel,,mailchimp,list
sigmaslc.com,https://sigmaslc.com,Sigmaslc,,klaviyo,list
siliconegear.com,https://siliconegear.com,Siliconegear,,klaviyo,list
sincerelynot.com,https://sincerelynot.com,Sincerelynot,,,list
sigzanedesigns.com,https://sigzanedesigns.com,Sigzanedesigns,,mailchimp,list
sigmfg.com,https://sigmfg.com,Sigmfg,,,list
simplycollagen.co.nz,https://simplycollagen.co.nz,Simplycollagen,,klaviyo,list
sincerelynuts.com,https://sincerelynuts.com,Sincerelynuts,,klaviyo,list
sixstarmarket.com,https://sixstarmarket.com,Sixstarmarket,,justuno,list
sinnysminiart.com,https://sinnysminiart.com,Sinnysminiart,,klaviyo,list
shopxplr.com,https://shopxplr.com,Shopxplr,,omnisend,list
skaboots.com,https://skaboots.com,Skaboots,,,list
sk8supply.com,https://sk8supply.com,Sk8supply,,mailchimp,list
siptequila.com,https://siptequila.com,Siptequila,,klaviyo,list
skylinebeautysupply.com,https://skylinebeautysupply.com,Skylinebeautysupply,,klaviyo,list
skinbuttr.com,https://skinbuttr.com,Skinbuttr,,,list
sleepersmarket.com,https://sleepersmarket.com,Sleepersmarket,,mailchimp,list
skyjems.ca,https://skyjems.ca,Skyjems,,klaviyo,list
slimeobsidian.com,https://slimeobsidian.com,Slimeobsidian,,,list
slide-ezzz.com,https://slide-ezzz.com,Slide Ezzz,,,list
smallscalefarms.ca,https://smallscalefarms.ca,Smallscalefarms,,omnisend,list
smalltownspecialties.com,https://smalltownspecialties.com,Smalltownspecialties,,,list
sincityskates.com,https://sincityskates.com,Sincityskates,,,list
slmissglambeauty.com,https://slmissglambeauty.com,Slmissglambeauty,,klaviyo,list
smarteditionmedia.com,https://smarteditionmedia.com,Smarteditionmedia,,,list
smartestore.ca,https://smartestore.ca,Smartestore,,,list
smartfituk.com,https://smartfituk.com,Smartfituk,,,list
smithcocandlesllc.com,https://smithcocandlesllc.com,Smithcocandlesllc,,mailchimp,list
skibarn.com,https://skibarn.com,Skibarn,,mailchimp,list
snacktivistfoods.com,https://snacktivistfoods.com,Snacktivistfoods,,,list
snsgrills.com,https://snsgrills.com,Snsgrills,,klaviyo,list
snazzygourmet.com,https://snazzygourmet.com,Snazzygourmet,,mailchimp,list
socialite-lighting.com,https://socialite-lighting.com,Socialite Lighting,,klaviyo,list
signatureeditiongames.com,https://signatureeditiongames.com,Signatureeditiongames,,klaviyo,list
soapcherie.com,https://soapcherie.com,Soapcherie,,klaviyo,list
smithandthemagpie.com,https://smithandthemagpie.com,Smithandthemagpie,,mailchimp,list
solidthreads.com,https://solidthreads.com,Solidthreads,,klaviyo,list
sonsofvikings.com,https://sonsofvikings.com,Sonsofvikings,,mailchimp,list
soodlesbakeshop.com,https://soodlesbakeshop.com,Soodlesbakeshop,,,list
smokeandmirrors.store,https://smokeandmirrors.store,Smokeandmirrors,,,list
snuffstore.co.uk,https://snuffstore.co.uk,Snuffstore,,klaviyo,list
sonomacountymeatco.com,https://sonomacountymeatco.com,Sonomacountymeatco,,mailchimp,list
sotastickco.com,https://sotastickco.com,Sotastickco,,attentive,list
smartcups.com,https://smartcups.com,Smartcups,,klaviyo,list
soukbohemian.com,https://soukbohemian.com,Soukbohemian,,,list
sopiguard.com,https://sopiguard.com,Sopiguard,,,list
snowdenguitars.com,https://snowdenguitars.com,Snowdenguitars,,,list
soundasleepproducts.com,https://soundasleepproducts.com,Soundasleepproducts,,,list
sourcedcraftcocktails.com,https://sourcedcraftcocktails.com,Sourcedcraftcocktails,,mailchimp,list
southerncityflavors.com,https://southerncityflavors.com,Southerncityflavors,,,list
southernrootsspice.com,https://southernrootsspice.com,Southernrootsspice,,,list
southcoastbulkfoods.com,https://southcoastbulkfoods.com,Southcoastbulkfoods,,,list
smartyprogrammer.com,https://smartyprogrammer.com,Smartyprogrammer,,klaviyo,list
smaskate.com,https://smaskate.com,Smaskate,,,list
spaweapons.com,https://spaweapons.com,Spaweapons,,,list
spasciences.com,https://spasciences.com,Spasciences,,klaviyo,list
sparkimagine.com,https://sparkimagine.com,Sparkimagine,,omnisend,list
sp-connect.com,https://sp-connect.com,Sp Connect,,klaviyo,list
speak-see.com,https://speak-see.com,Speak See,,,list
specializedcare.com,https://specializedcare.com,Specializedcare,,,list
speedon5.com,https://speedon5.com,Speedon5,,klaviyo,list
speedsxs.com,https://speedsxs.com,Speedsxs,,,list
speedmintonusa.com,https://speedmintonusa.com,Speedmintonusa,,klaviyo,list
spentgroundscoffeeroasters.ca,https://spentgroundscoffeeroasters.ca,Spentgroundscoffeeroasters,,,list
spergo.com,https://spergo.com,Spergo,,,list
spellboundfxandart.com,https://spellboundfxandart.com,Spellboundfxandart,,,list
southernsistershome.com,https://southernsistershome.com,Southernsistershome,,mailchimp,list
speras.net,https://speras.net,Speras,,,list
spicycolada.com,https://spicycolada.com,Spicycolada,,,list
spiritsandspice.com,https://spiritsandspice.com,Spiritsandspice,,klaviyo,list
spokesandsports.com,https://spokesandsports.com,Spokesandsports,,,list
spirithorse.gallery,https://spirithorse.gallery,Spirithorse,,,list
spiritsofthewestcoast.com,https://spiritsofthewestcoast.com,Spiritsofthewestcoast,,mailchimp,list
spraybike.us,https://spraybike.us,Spraybike,,,list
sportsnutritionsandbach.com,https://sportsnutritionsandbach.com,Sportsnutritionsandbach,,,list
squishybunnii.shop,https://squishybunnii.shop,Squishybunnii,,,list
sprintingworkouts.com,https://sprintingworkouts.com,Sprintingworkouts,,mailchimp,list
spydersurf.com,https://spydersurf.com,Spydersurf,,klaviyo,list
staci19.com,https://staci19.com,Staci19,,,list
squishycircuits.com,https://squishycircuits.com,Squishycircuits,,mailchimp,list
ssab.ws,https://ssab.ws,Ssab,,klaviyo,list
static-x.org,https://static-x.org,Static X,,,list
steelmadeusa.com,https://steelmadeusa.com,Steelmadeusa,,,list
staunchtradition.com,https://staunchtradition.com,Staunchtradition,,omnisend,list
sterlingsewn.com,https://sterlingsewn.com,Sterlingsewn,,,list
stitch-stash.com,https://stitch-stash.com,Stitch Stash,,,list
stitchednaturally.com,https://stitchednaturally.com,Stitchednaturally,,,list
stofferhome.com,https://stofferhome.com,Stofferhome,,drip,list
sticks.com,https://sticks.com,Sticks,,klaviyo,list
sramnation.com,https://sramnation.com,Sramnation,,klaviyo,list
stephenandpenelopewholesale.com,https://stephenandpenelopewholesale.com,Stephenandpenelopewholesale,,mailchimp,list
chainsawr.com,https://chainsawr.com,Chainsawr,,,list
drlivingood.com,https://drlivingood.com,Drlivingood,,,list
cruzlabel.com,https://cruzlabel.com,Cruzlabel,,,list
stonedgenie.com,https://stonedgenie.com,Stonedgenie,,klaviyo,list
standleyhandcrafted.com,https://standleyhandcrafted.com,Standleyhandcrafted,,,list
fiberondecking.com,https://fiberondecking.com,Fiberondecking,,,list
gowithvisto.org,https://gowithvisto.org,Gowithvisto,,,list
lilacpatisserie.com,https://lilacpatisserie.com,Lilacpatisserie,,mailchimp,list
jaben.com,https://jaben.com,Jaben,,,list
kennychesney.com,https://kennychesney.com,Kennychesney,,,list
cali-strong.com,https://cali-strong.com,Cali Strong,,,list
heatblur.com,https://heatblur.com,Heatblur,,mailchimp,list
oase-usa.com,https://oase-usa.com,Oase Usa,,klaviyo,list
otdefense.com,https://otdefense.com,Otdefense,,mailchimp,list
smarter.am,https://smarter.am,Smarter,,mailchimp,list
makewonder.com,https://makewonder.com,Makewonder,,,list
streamwood.net,https://streamwood.net,Streamwood,,,list
storehousetea.com,https://storehousetea.com,Storehousetea,,klaviyo,list
twang.com,https://twang.com,Twang,,klaviyo,list
strandsoffaith.com,https://strandsoffaith.com,Strandsoffaith,,klaviyo,list
streetwiseparts.com,https://streetwiseparts.com,Streetwiseparts,,mailchimp,list
strivingtogether.com,https://strivingtogether.com,Strivingtogether,,privy,list
streetcvlture.com,https://streetcvlture.com,Streetcvlture,,omnisend,list
strumhollow.com,https://strumhollow.com,Strumhollow,,,list
strydestore.com,https://strydestore.com,Strydestore,,privy,list
streamvalera.com,https://streamvalera.com,Streamvalera,,mailchimp,list
studioalternativi.com,https://studioalternativi.com,Studioalternativi,,mailchimp,list
studmuffindesserts.nyc,https://studmuffindesserts.nyc,Studmuffindesserts,,,list
suayla.com,https://suayla.com,Suayla,,,list
strongstitch.com,https://strongstitch.com,Strongstitch,,,list
stryve.com,https://stryve.com,Stryve,,klaviyo,list
ecotechmarine.com,https://ecotechmarine.com,Ecotechmarine,,mailchimp,list
suetables.com,https://suetables.com,Suetables,,klaviyo,list
sugar-hi.com,https://sugar-hi.com,Sugar Hi,,mailchimp,list
sugarandcotton.com,https://sugarandcotton.com,Sugarandcotton,,,list
udonentertainment.com,https://udonentertainment.com,Udonentertainment,,,list
sumnerpointbeef.com,https://sumnerpointbeef.com,Sumnerpointbeef,,mailchimp,list
sundayschool.store,https://sundayschool.store,Sundayschool,,klaviyo,list
sunflowerjewels.com,https://sunflowerjewels.com,Sunflowerjewels,,klaviyo,list
studiobsunderland.com,https://studiobsunderland.com,Studiobsunderland,,privy,list
sundaesbest.com,https://sundaesbest.com,Sundaesbest,,mailchimp,list
sunshinestudio.com,https://sunshinestudio.com,Sunshinestudio,,,list
superboxofficial.com,https://superboxofficial.com,Superboxofficial,,,list
superanimestore.com,https://superanimestore.com,Superanimestore,,,list
superiorviewfarm.com,https://superiorviewfarm.com,Superiorviewfarm,,,list
supermagnetman.com,https://supermagnetman.com,Supermagnetman,,,list
supermarketitaly.com,https://supermarketitaly.com,Supermarketitaly,,klaviyo,list
supplementwarehouse.com,https://supplementwarehouse.com,Supplementwarehouse,,klaviyo,list
supperthymeok.com,https://supperthymeok.com,Supperthymeok,,,list
superundies.com,https://superundies.com,Superundies,,klaviyo,list
surfroots.com,https://surfroots.com,Surfroots,,mailchimp,list
supercilium.com,https://supercilium.com,Supercilium,,klaviyo,list
surgicalcaps.com,https://surgicalcaps.com,Surgicalcaps,,privy,list
sweetenscovegolfclub.com,https://sweetenscovegolfclub.com,Sweetenscovegolfclub,,,list
sweetnovemberstamps.com,https://sweetnovemberstamps.com,Sweetnovemberstamps,,,list
sweetshotcookies.com,https://sweetshotcookies.com,Sweetshotcookies,,attentive,list
suorlite.com,https://suorlite.com,Suorlite,,,list
sweetvinyl.com,https://sweetvinyl.com,Sweetvinyl,,,list
sweettoothhotel.com,https://sweettoothhotel.com,Sweettoothhotel,,mailchimp,list
sweetgranada.com,https://sweetgranada.com,Sweetgranada,,,list
swindellspeedlab.com,https://swindellspeedlab.com,Swindellspeedlab,,klaviyo,list
sweetredpoppy.shop,https://sweetredpoppy.shop,Sweetredpoppy,,,list
synergyyoga.org,https://synergyyoga.org,Synergyyoga,,,list
switchables.com,https://switchables.com,Switchables,,privy,list
tachuntfish.com,https://tachuntfish.com,Tachuntfish,,klaviyo,list
swpea.com,https://swpea.com,Swpea,,klaviyo,list
swankysocks.com,https://swankysocks.com,Swankysocks,,privy,list
syntystore.com,https://syntystore.com,Syntystore,,klaviyo,list
tacticaloutfitters.net,https://tacticaloutfitters.net,Tacticaloutfitters,,mailchimp,list
superfood-market.com,https://superfood-market.com,Superfood Market,,klaviyo,list
tactileturn.com,https://tactileturn.com,Tactileturn,,klaviyo,list
tahoeoilandspice.com,https://tahoeoilandspice.com,Tahoeoilandspice,,,list
taffyslimeshop.com,https://taffyslimeshop.com,Taffyslimeshop,,,list
sunlovinroots.com,https://sunlovinroots.com,Sunlovinroots,,,list
tangerineonline.com,https://tangerineonline.com,Tangerineonline,,klaviyo,list
taniasonlinecloset.com,https://taniasonlinecloset.com,Taniasonlinecloset,,,list
tannusamerica.com,https://tannusamerica.com,Tannusamerica,,klaviyo,list
tanningbedsdirect.com,https://tanningbedsdirect.com,Tanningbedsdirect,,privy,list
tankmuseumshop.org,https://tankmuseumshop.org,Tankmuseumshop,,,list
tanwithkare.com,https://tanwithkare.com,Tanwithkare,,,list
tapeheadcity.com,https://tapeheadcity.com,Tapeheadcity,,privy,list
tarotbyducksoup.com,https://tarotbyducksoup.com,Tarotbyducksoup,,mailchimp,list
tasteandseacakery.com,https://tasteandseacakery.com,Tasteandseacakery,,mailchimp,list
teaspressa.com,https://teaspressa.com,Teaspressa,,klaviyo,list
technimobili.com,https://technimobili.com,Technimobili,,klaviyo,list
tartanshop.com,https://tartanshop.com,Tartanshop,,,list
technisportusa.com,https://technisportusa.com,Technisportusa,,attentive,list
techkogroup.com,https://techkogroup.com,Techkogroup,,,list
tee-luv.com,https://tee-luv.com,Tee Luv,,klaviyo,list
tefeca.com,https://tefeca.com,Tefeca,,klaviyo,list
terrorthreads.com,https://terrorthreads.com,Terrorthreads,,omnisend,list
tee4coolgrandma.com,https://tee4coolgrandma.com,Tee4coolgrandma,,klaviyo,list
tera-digital.com,https://tera-digital.com,Tera Digital,,,list
texastamale.com,https://texastamale.com,Texastamale,,,list
texaspiecompany.com,https://texaspiecompany.com,Texaspiecompany,,,list
thankyouskateco.com,https://thankyouskateco.com,Thankyouskateco,,,list
tasterepublicglutenfree.com,https://tasterepublicglutenfree.com,Tasterepublicglutenfree,,klaviyo,list
thaliasurf.com,https://thaliasurf.com,Thaliasurf,,klaviyo,list
teasip.com,https://teasip.com,Teasip,,klaviyo,list
theatrehouse.com,https://theatrehouse.com,Theatrehouse,,,list
theammashop.org,https://theammashop.org,Theammashop,,,list
thebigcookiecompany.com,https://thebigcookiecompany.com,Thebigcookiecompany,,,list
theaquavault.com,https://theaquavault.com,Theaquavault,,,list
thebbqhq.com,https://thebbqhq.com,Thebbqhq,,,list
theblissfuldog.com,https://theblissfuldog.com,Theblissfuldog,,klaviyo,list
thebookishshop.com,https://thebookishshop.com,Thebookishshop,,mailchimp,list
thankfullyyours.com,https://thankfullyyours.com,Thankfullyyours,,,list
taukkitchen.com,https://taukkitchen.com,Taukkitchen,,,list
thebrickshowshop.com,https://thebrickshowshop.com,Thebrickshowshop,,klaviyo,list
thecatholicgiftstore.com,https://thecatholicgiftstore.com,Thecatholicgiftstore,,,list
theconcoursstore.com,https://theconcoursstore.com,Theconcoursstore,,,list
thecoffeemonsterzco.com,https://thecoffeemonsterzco.com,Thecoffeemonsterzco,,,list
thecrazyboxbakery.com,https://thecrazyboxbakery.com,Thecrazyboxbakery,,,list
thecravory.com,https://thecravory.com,Thecravory,,klaviyo,list
thecrossstitchstudio.com,https://thecrossstitchstudio.com,Thecrossstitchstudio,,,list
thecustomcookiecompany.com,https://thecustomcookiecompany.com,Thecustomcookiecompany,,,list
theblockshopnj.com,https://theblockshopnj.com,Theblockshopnj,,,list
thecutbuddy.com,https://thecutbuddy.com,Thecutbuddy,,klaviyo,list
thebeeshop.net,https://thebeeshop.net,Thebeeshop,,mailchimp,list
theedgeproducts.com,https://theedgeproducts.com,Theedgeproducts,,,list
theecoshift.online,https://theecoshift.online,Theecoshift,,,list
thecreativeheartstudio.com,https://thecreativeheartstudio.com,Thecreativeheartstudio,,,list
theexceptionalstore.com,https://theexceptionalstore.com,Theexceptionalstore,,mailchimp,list
thedarkslide.com,https://thedarkslide.com,Thedarkslide,,mailchimp,list
theextensionbar.org,https://theextensionbar.org,Theextensionbar,,omnisend,list
thegentsaustralia.com,https://thegentsaustralia.com,Thegentsaustralia,,,list
thegymwrap.com,https://thegymwrap.com,Thegymwrap,,mailchimp,list
thehairdiagram.com,https://thehairdiagram.com,Thehairdiagram,,omnisend,list
thecastle.ca,https://thecastle.ca,Thecastle,,,list
theiceboxliquors.com,https://theiceboxliquors.com,Theiceboxliquors,,,list
thehollywoodapparel.com,https://thehollywoodapparel.com,Thehollywoodapparel,,klaviyo,list
thehobbystore.net,https://thehobbystore.net,Thehobbystore,,mailchimp,list
themailboxprofessionals.com,https://themailboxprofessionals.com,Themailboxprofessionals,,,list
thelittlesugars.com,https://thelittlesugars.com,Thelittlesugars,,klaviyo,list
themarketbags.ca,https://themarketbags.ca,Themarketbags,,,list
thekingsdaughterboutique.com,https://thekingsdaughterboutique.com,Thekingsdaughterboutique,,,list
themodernshop.com,https://themodernshop.com,Themodernshop,,,list
thencamejune.com,https://thencamejune.com,Thencamejune,,mailchimp,list
themysteryshack.com,https://themysteryshack.com,Themysteryshack,,mailchimp,list
thefrenchbakery.online,https://thefrenchbakery.online,Thefrenchbakery,,,list
thenestedfig.com,https://thenestedfig.com,Thenestedfig,,klaviyo,list
themeadow.com,https://themeadow.com,Themeadow,,omnisend,list
thekosheros.com,https://thekosheros.com,Thekosheros,,,list
theoutlawedscratchbakery.com,https://theoutlawedscratchbakery.com,Theoutlawedscratchbakery,,,list
thepartsfarm.com,https://thepartsfarm.com,Thepartsfarm,,klaviyo,list
thepatchworkbear.com,https://thepatchworkbear.com,Thepatchworkbear,,klaviyo,list
thepowdercoatstore.com,https://thepowdercoatstore.com,Thepowdercoatstore,,mailchimp,list
theprovidencecookiecompany.com,https://theprovidencecookiecompany.com,Theprovidencecookiecompany,,,list
thepockettranslator.com,https://thepockettranslator.com,Thepockettranslator,,,list
therarewhiskeyshop.com,https://therarewhiskeyshop.com,Therarewhiskeyshop,,,list
thepolarblast.com,https://thepolarblast.com,Thepolarblast,,,list
therapysocks.com,https://therapysocks.com,Therapysocks,,,list
therocktournaments.com,https://therocktournaments.com,Therocktournaments,,,list
thenecastore.com,https://thenecastore.com,Thenecastore,,klaviyo,list
therafitshoe.com,https://therafitshoe.com,Therafitshoe,,klaviyo,list
theofficertatumstore.com,https://theofficertatumstore.com,Theofficertatumstore,,klaviyo,list
therollinj.com,https://therollinj.com,Therollinj,,privy,list
thesepinklips.com,https://thesepinklips.com,Thesepinklips,,,list
thepencilgrip.com,https://thepencilgrip.com,Thepencilgrip,,attentive,list
thesefinewalls.com,https://thesefinewalls.com,Thesefinewalls,,,list
thespottedherefordranch.com,https://thespottedherefordranch.com,Thespottedherefordranch,,,list
theshopagora.com,https://theshopagora.com,Theshopagora,,klaviyo,list
thespiritco.com,https://thespiritco.com,Thespiritco,,mailchimp,list
tabletitans.com,https://tabletitans.com,Tabletitans,,,list
thestainlessdepotcompany.com,https://thestainlessdepotcompany.com,Thestainlessdepotcompany,,klaviyo,list
thetamalecompany.com,https://thetamalecompany.com,Thetamalecompany,,klaviyo,list
thetimetellershop.com,https://thetimetellershop.com,Thetimetellershop,,privy,list
thesandwitchshoppe.com,https://thesandwitchshoppe.com,Thesandwitchshoppe,,,list
thestrongwaterco.com,https://thestrongwaterco.com,Thestrongwaterco,,klaviyo,list
theurbanelement.ca,https://theurbanelement.ca,Theurbanelement,,,list
thesweetdesignsshoppe.com,https://thesweetdesignsshoppe.com,Thesweetdesignsshoppe,,klaviyo,list
thesussexkitchen.com,https://thesussexkitchen.com,Thesussexkitchen,,mailchimp,list
thevideogamecavern.com,https://thevideogamecavern.com,Thevideogamecavern,,,list
thewhalesbone.com,https://thewhalesbone.com,Thewhalesbone,,mailchimp,list
thesilverdahlia.com,https://thesilverdahlia.com,Thesilverdahlia,,mailchimp,list
thewhiterabbitstl.com,https://thewhiterabbitstl.com,Thewhiterabbitstl,,mailchimp,list
thinbluelineshop.com,https://thinbluelineshop.com,Thinbluelineshop,,privy,list
thex10shop.com,https://thex10shop.com,Thex10shop,,,list
thirteenfiftyapparel.com,https://thirteenfiftyapparel.com,Thirteenfiftyapparel,,klaviyo,list
theodd1sout.com,https://theodd1sout.com,Theodd1sout,,,list
throwdown.com,https://throwdown.com,Throwdown,,mailchimp,list
theteamplans.com,https://theteamplans.com,Theteamplans,,klaviyo,list
tianmaco.com,https://tianmaco.com,Tianmaco,,,list
thomasfarms.com,https://thomasfarms.com,Thomasfarms,,mailchimp,list
threecommas.com,https://threecommas.com,Threecommas,,,list
tikisgeckos.com,https://tikisgeckos.com,Tikisgeckos,,attentive,list
timberhouse.net,https://timberhouse.net,Timberhouse,,mailchimp,list
timeless-trends.com,https://timeless-trends.com,Timeless Trends,,mailchimp,list
thevintagenyc.com,https://thevintagenyc.com,Thevintagenyc,,,list
tinmanmerchstore.com,https://tinmanmerchstore.com,Tinmanmerchstore,,,list
tistaminis.com,https://tistaminis.com,Tistaminis,,,list
tlyarncrafts.com,https://tlyarncrafts.com,Tlyarncrafts,,mailchimp,list
toadhollownj.com,https://toadhollownj.com,Toadhollownj,,,list
to-table.com,https://to-table.com,To Table,,klaviyo,list
tocoltech.com,https://tocoltech.com,Tocoltech,,,list
timhawkins.net,https://timhawkins.net,Timhawkins,,,list
toocutechildrenswear.com,https://toocutechildrenswear.com,Toocutechildrenswear,,,list
topsetmeals.com,https://topsetmeals.com,Topsetmeals,,klaviyo,list
tourmalinespring.com,https://tourmalinespring.com,Tourmalinespring,,,list
toughtraveler.com,https://toughtraveler.com,Toughtraveler,,mailchimp,list
timberwolfequip.com,https://timberwolfequip.com,Timberwolfequip,,,list
touchegifts.com,https://touchegifts.com,Touchegifts,,klaviyo,list
tothestars.media,https://tothestars.media,Tothestars,,klaviyo,list
tovatec.com,https://tovatec.com,Tovatec,,,list
towerlighting.com,https://towerlighting.com,Towerlighting,,mailchimp,list
topangascents.com,https://topangascents.com,Topangascents,,klaviyo,list
towsmarttrailers.com,https://towsmarttrailers.com,Towsmarttrailers,,,list
tpifoods.com,https://tpifoods.com,Tpifoods,,klaviyo,list
trailkitchens.com,https://trailkitchens.com,Trailkitchens,,,list
thisisus.org,https://thisisus.org,Thisisus,,klaviyo,list
trailsclothing.com,https://trailsclothing.com,Trailsclothing,,klaviyo,list
trattoriadavittorio-ordertakeout.com,https://trattoriadavittorio-ordertakeout.com,Trattoriadavittorio Ordertakeout,,,list
toricocakes.com,https://toricocakes.com,Toricocakes,,,list
trenaryhomebakery.com,https://trenaryhomebakery.com,Trenaryhomebakery,,mailchimp,list
trejoy.sg,https://trejoy.sg,Trejoy,,,list
