domain,url,brand_name,category,esp,source
essentialstencil.com,https://essentialstencil.com,Essentialstencil,,klaviyo,list
etuhome.com,https://etuhome.com,Etuhome,,klaviyo,list
everglades.farm,https://everglades.farm,Everglades,,klaviyo,list
everflush.com,https://everflush.com,Everflush,,klaviyo,list
evergoods.us,https://evergoods.us,Evergoods,,klaviyo,list
everythingfor420.com,https://everythingfor420.com,Everythingfor420,,klaviyo,list
exoforma.com,https://exoforma.com,Exoforma,,klaviyo,list
ezplaytoys.com,https://ezplaytoys.com,Ezplaytoys,,klaviyo,list
fallontaylor.com,https://fallontaylor.com,Fallontaylor,,klaviyo,list
feedprojects.com,https://feedprojects.com,Feedprojects,,klaviyo,list
fandomaniax-store.com,https://fandomaniax-store.com,Fandomaniax Store,,klaviyo,list
fableuk.com,https://fableuk.com,Fableuk,,klaviyo,list
fhfgear.com,https://fhfgear.com,Fhfgear,,klaviyo,list
fightersmarket.com,https://fightersmarket.com,Fightersmarket,,klaviyo,list
fishewear.com,https://fishewear.com,Fishewear,,klaviyo,list
foodvacbags.com,https://foodvacbags.com,Foodvacbags,,klaviyo,list
fitwearpro.com,https://fitwearpro.com,Fitwearpro,,klaviyo,list
freedommastery.com,https://freedommastery.com,Freedommastery,,klaviyo,list
freemie.com,https://freemie.com,Freemie,,klaviyo,list
freeridesurfskate.co.nz,https://freeridesurfskate.co.nz,Freeridesurfskate,,klaviyo,list
freshjax.com,https://freshjax.com,Freshjax,,klaviyo,list
forestleaf.com,https://forestleaf.com,Forestleaf,,klaviyo,list
fromtheheartart.com,https://fromtheheartart.com,Fromtheheartart,,klaviyo,list
fungi.com,https://fungi.com,Fungi,,klaviyo,list
frenchiebulldog.com,https://frenchiebulldog.com,Frenchiebulldog,,klaviyo,list
funfoods.ca,https://funfoods.ca,Funfoods,,klaviyo,list
freshcapmushrooms.com,https://freshcapmushrooms.com,Freshcapmushrooms,,klaviyo,list
gacraftspirits.com,https://gacraftspirits.com,Gacraftspirits,,klaviyo,list
garagebaggerstereo.com,https://garagebaggerstereo.com,Garagebaggerstereo,,klaviyo,list
gaugelife.com,https://gaugelife.com,Gaugelife,,klaviyo,list
garcianevett.com,https://garcianevett.com,Garcianevett,,klaviyo,list
geirness.com,https://geirness.com,Geirness,,klaviyo,list
geekandgorgeous.com,https://geekandgorgeous.com,Geekandgorgeous,,klaviyo,list
getaclearrear.com,https://getaclearrear.com,Getaclearrear,,klaviyo,list
gequiltdesigns.com,https://gequiltdesigns.com,Gequiltdesigns,,klaviyo,list
factoryrvsurplus.com,https://factoryrvsurplus.com,Factoryrvsurplus,,klaviyo,list
gingerbreadusa.com,https://gingerbreadusa.com,Gingerbreadusa,,klaviyo,list
goodson.com,https://goodson.com,Goodson,,klaviyo,list
goonzquad.com,https://goonzquad.com,Goonzquad,,klaviyo,list
goodwipes.com,https://goodwipes.com,Goodwipes,,klaviyo,list
gratiapearl.com,https://gratiapearl.com,Gratiapearl,,klaviyo,list
greendragonbotanicals.com,https://greendragonbotanicals.com,Greendragonbotanicals,,klaviyo,list
h2oaudio.com,https://h2oaudio.com,H2oaudio,,klaviyo,list
hadleypottery.com,https://hadleypottery.com,Hadleypottery,,klaviyo,list
halfsiescookiecompany.com,https://halfsiescookiecompany.com,Halfsiescookiecompany,,klaviyo,list
halshoesny.com,https://halshoesny.com,Halshoesny,,klaviyo,list
handlnewyork.com,https://handlnewyork.com,Handlnewyork,,klaviyo,list
hellobargello.com,https://hellobargello.com,Hellobargello,,klaviyo,list
heritagebooks.com,https://heritagebooks.com,Heritagebooks,,klaviyo,list
heritagefoods.com,https://heritagefoods.com,Heritagefoods,,klaviyo,list
hiitnutrition.com,https://hiitnutrition.com,Hiitnutrition,,klaviyo,list
handupgloves.com,https://handupgloves.com,Handupgloves,,klaviyo,list
homeplacepastures.com,https://homeplacepastures.com,Homeplacepastures,,klaviyo,list
honeybeemeals.com,https://honeybeemeals.com,Honeybeemeals,,klaviyo,list
hoggoutfitters.com,https://hoggoutfitters.com,Hoggoutfitters,,klaviyo,list
hookedandtagged.com,https://hookedandtagged.com,Hookedandtagged,,klaviyo,list
honeydewusa.com,https://honeydewusa.com,Honeydewusa,,klaviyo,list
housemade.us,https://housemade.us,Housemade,,klaviyo,list
howtocakeit.com,https://howtocakeit.com,Howtocakeit,,klaviyo,list
hungrymonkeybaking.com,https://hungrymonkeybaking.com,Hungrymonkeybaking,,klaviyo,list
iamisraelfilm.com,https://iamisraelfilm.com,Iamisraelfilm,,klaviyo,list
impactgel.com,https://impactgel.com,Impactgel,,klaviyo,list
ilovedatelady.com,https://ilovedatelady.com,Ilovedatelady,,klaviyo,list
inbite.us,https://inbite.us,Inbite,,klaviyo,list
innerartworld.com,https://innerartworld.com,Innerartworld,,klaviyo,list
ikoohair.com,https://ikoohair.com,Ikoohair,,klaviyo,list
inloveartshop.com,https://inloveartshop.com,Inloveartshop,,klaviyo,list
iodogs.com,https://iodogs.com,Iodogs,,klaviyo,list
iottysmarthome.com,https://iottysmarthome.com,Iottysmarthome,,klaviyo,list
inkbird.shop,https://inkbird.shop,Inkbird,,klaviyo,list
jadepuma.com,https://jadepuma.com,Jadepuma,,klaviyo,list
jakesseasoning.com,https://jakesseasoning.com,Jakesseasoning,,klaviyo,list
jamiekay.com,https://jamiekay.com,Jamiekay,,klaviyo,list
jamiekay.co.nz,https://jamiekay.co.nz,Jamiekay,,klaviyo,list
jasperhollandco.com,https://jasperhollandco.com,Jasperhollandco,,klaviyo,list
ipantry.com.au,https://ipantry.com.au,Ipantry,,klaviyo,list
jettylife.com,https://jettylife.com,Jettylife,,klaviyo,list
jjwinks.com,https://jjwinks.com,Jjwinks,,klaviyo,list
joeysturgistones.com,https://joeysturgistones.com,Joeysturgistones,,klaviyo,list
john5store.com,https://john5store.com,John5store,,klaviyo,list
joyce-farms.com,https://joyce-farms.com,Joyce Farms,,klaviyo,list
joylanefarm.com,https://joylanefarm.com,Joylanefarm,,klaviyo,list
junglejumparoo.com,https://junglejumparoo.com,Junglejumparoo,,klaviyo,list
juliskafactoryoutlet.com,https://juliskafactoryoutlet.com,Juliskafactoryoutlet,,klaviyo,list
juvabun.com,https://juvabun.com,Juvabun,,klaviyo,list
justitaly.com.au,https://justitaly.com.au,Justitaly,,klaviyo,list
kanthabae.com,https://kanthabae.com,Kanthabae,,klaviyo,list
kangaroohoppers.com,https://kangaroohoppers.com,Kangaroohoppers,,klaviyo,list
kenzzi.com,https://kenzzi.com,Kenzzi,,klaviyo,list
jewelryincandles.com,https://jewelryincandles.com,Jewelryincandles,,klaviyo,list
jewelrycandles.ca,https://jewelrycandles.ca,Jewelrycandles,,klaviyo,list
keithurban.net,https://keithurban.net,Keithurban,,klaviyo,list
kialoa.com,https://kialoa.com,Kialoa,,klaviyo,list
kiblerslongrifles.com,https://kiblerslongrifles.com,Kiblerslongrifles,,klaviyo,list
kieljamespatrick.com,https://kieljamespatrick.com,Kieljamespatrick,,klaviyo,list
kmcamera.com,https://kmcamera.com,Kmcamera,,klaviyo,list
koh.com,https://koh.com,Koh,,klaviyo,list
kulacloth.com,https://kulacloth.com,Kulacloth,,klaviyo,list
kommandostore.com,https://kommandostore.com,Kommandostore,,klaviyo,list
ktmtwins.com,https://ktmtwins.com,Ktmtwins,,klaviyo,list
kosherkart.com,https://kosherkart.com,Kosherkart,,klaviyo,list
labougie.com,https://labougie.com,Labougie,,klaviyo,list
kylebeatscontest.com,https://kylebeatscontest.com,Kylebeatscontest,,klaviyo,list
lastgasp.com,https://lastgasp.com,Lastgasp,,klaviyo,list
laurenhinkley.com,https://laurenhinkley.com,Laurenhinkley,,klaviyo,list
lavenderbythebay.com,https://lavenderbythebay.com,Lavenderbythebay,,klaviyo,list
lauraparkdesigns.com,https://lauraparkdesigns.com,Lauraparkdesigns,,klaviyo,list
lbskate.com,https://lbskate.com,Lbskate,,klaviyo,list
lcking.com,https://lcking.com,Lcking,,klaviyo,list
leonkarssen.com,https://leonkarssen.com,Leonkarssen,,klaviyo,list
life-enhancement.com,https://life-enhancement.com,Life Enhancement,,klaviyo,list
lifetimeleather.com,https://lifetimeleather.com,Lifetimeleather,,klaviyo,list
letsdishexpress.com,https://letsdishexpress.com,Letsdishexpress,,klaviyo,list
localibred.com,https://localibred.com,Localibred,,klaviyo,list
lnpgear.com,https://lnpgear.com,Lnpgear,,klaviyo,list
longramps.com,https://longramps.com,Longramps,,klaviyo,list
lostandfounddecor.shop,https://lostandfounddecor.shop,Lostandfounddecor,,klaviyo,list
lotusenergydrinks.com,https://lotusenergydrinks.com,Lotusenergydrinks,,klaviyo,list
lucysmarket.com,https://lucysmarket.com,Lucysmarket,,klaviyo,list
lumosprojector.com,https://lumosprojector.com,Lumosprojector,,klaviyo,list
luckyironfish.com,https://luckyironfish.com,Luckyironfish,,klaviyo,list
lunixinc.com,https://lunixinc.com,Lunixinc,,klaviyo,list
luxebbq.ca,https://luxebbq.ca,Luxebbq,,klaviyo,list
lunadisplay.com,https://lunadisplay.com,Lunadisplay,,klaviyo,list
maderaoutdoor.com,https://maderaoutdoor.com,Maderaoutdoor,,klaviyo,list
madebyscavenger.com,https://madebyscavenger.com,Madebyscavenger,,klaviyo,list
mainstreetforge.com,https://mainstreetforge.com,Mainstreetforge,,klaviyo,list
maisonsainthonore.com,https://maisonsainthonore.com,Maisonsainthonore,,klaviyo,list
makeof.me,https://makeof.me,Makeof,,klaviyo,list
makerpipe.com,https://makerpipe.com,Makerpipe,,klaviyo,list
luxome.com,https://luxome.com,Luxome,,klaviyo,list
makeupjunkiebags.com,https://makeupjunkiebags.com,Makeupjunkiebags,,klaviyo,list
mannkitchen.com,https://mannkitchen.com,Mannkitchen,,klaviyo,list
mantisarchery.com,https://mantisarchery.com,Mantisarchery,,klaviyo,list
manoos.com,https://manoos.com,Manoos,,klaviyo,list
makeamericacookagain.com,https://makeamericacookagain.com,Makeamericacookagain,,klaviyo,list
lux-fragrances.com,https://lux-fragrances.com,Lux Fragrances,,klaviyo,list
mattandnat.com,https://mattandnat.com,Mattandnat,,klaviyo,list
mapleandwattle.com,https://mapleandwattle.com,Mapleandwattle,,klaviyo,list
melaninislife.com,https://melaninislife.com,Melaninislife,,klaviyo,list
maxnovelty.com,https://maxnovelty.com,Maxnovelty,,klaviyo,list
mercatodibellina.com,https://mercatodibellina.com,Mercatodibellina,,klaviyo,list
metalbird.com,https://metalbird.com,Metalbird,,klaviyo,list
michaeltoddbeauty.com,https://michaeltoddbeauty.com,Michaeltoddbeauty,,klaviyo,list
mightysparkfood.com,https://mightysparkfood.com,Mightysparkfood,,klaviyo,list
mifo.us,https://mifo.us,Mifo,,klaviyo,list
milspin.com,https://milspin.com,Milspin,,klaviyo,list
milkandhoney.com,https://milkandhoney.com,Milkandhoney,,klaviyo,list
michellesmaccs.com,https://michellesmaccs.com,Michellesmaccs,,klaviyo,list
michiganfields.com,https://michiganfields.com,Michiganfields,,klaviyo,list
minifigco.com,https://minifigco.com,Minifigco,,klaviyo,list
mirandafrye.com,https://mirandafrye.com,Mirandafrye,,klaviyo,list
modelones.com,https://modelones.com,Modelones,,klaviyo,list
starsetonline.com,https://starsetonline.com,Starsetonline,,klaviyo,list
modeautoconcepts.com,https://modeautoconcepts.com,Modeautoconcepts,,klaviyo,list
modernwallarts.com,https://modernwallarts.com,Modernwallarts,,klaviyo,list
monumentgrills.com,https://monumentgrills.com,Monumentgrills,,klaviyo,list
mountaincultures.com,https://mountaincultures.com,Mountaincultures,,klaviyo,list
moznaim.com,https://moznaim.com,Moznaim,,klaviyo,list
mrpbike.com,https://mrpbike.com,Mrpbike,,klaviyo,list
molchanovs.com,https://molchanovs.com,Molchanovs,,klaviyo,list
muthahoodgoods.com,https://muthahoodgoods.com,Muthahoodgoods,,klaviyo,list
mycustomsportschair.com,https://mycustomsportschair.com,Mycustomsportschair,,klaviyo,list
mylleshop.com,https://mylleshop.com,Mylleshop,,klaviyo,list
mybodymaxx.com,https://mybodymaxx.com,Mybodymaxx,,klaviyo,list
naturestreasuresatx.com,https://naturestreasuresatx.com,Naturestreasuresatx,,klaviyo,list
nevereverboards.com,https://nevereverboards.com,Nevereverboards,,klaviyo,list
neonmfg.com,https://neonmfg.com,Neonmfg,,klaviyo,list
nectarusa.com,https://nectarusa.com,Nectarusa,,klaviyo,list
nine7teen.com,https://nine7teen.com,Nine7teen,,klaviyo,list
newportlampandshade.com,https://newportlampandshade.com,Newportlampandshade,,klaviyo,list
nmlbeefjerky.com,https://nmlbeefjerky.com,Nmlbeefjerky,,klaviyo,list
nostalgiaproducts.com,https://nostalgiaproducts.com,Nostalgiaproducts,,klaviyo,list
npsecstore.com,https://npsecstore.com,Npsecstore,,klaviyo,list
noxfan.com,https://noxfan.com,Noxfan,,klaviyo,list
nutripetpak.com,https://nutripetpak.com,Nutripetpak,,klaviyo,list
nuts-n-more.com,https://nuts-n-more.com,Nuts N More,,klaviyo,list
oakbarnbeef.com,https://oakbarnbeef.com,Oakbarnbeef,,klaviyo,list
nutritionfaktory.com,https://nutritionfaktory.com,Nutritionfaktory,,klaviyo,list
okraandmolly.com,https://okraandmolly.com,Okraandmolly,,klaviyo,list
outdoorlegacygear.com,https://outdoorlegacygear.com,Outdoorlegacygear,,klaviyo,list
oyasumidesigns.com,https://oyasumidesigns.com,Oyasumidesigns,,klaviyo,list
paddlenorth.com,https://paddlenorth.com,Paddlenorth,,klaviyo,list
packershoes.com,https://packershoes.com,Packershoes,,klaviyo,list
paintbynumbershome.com,https://paintbynumbershome.com,Paintbynumbershome,,klaviyo,list
parkitmovement.com,https://parkitmovement.com,Parkitmovement,,klaviyo,list
pandemoniumwarehouse.com,https://pandemoniumwarehouse.com,Pandemoniumwarehouse,,klaviyo,list
peanutbutterbabydesigns.com,https://peanutbutterbabydesigns.com,Peanutbutterbabydesigns,,klaviyo,list
park-london.com,https://park-london.com,Park London,,klaviyo,list
perkenergy.com,https://perkenergy.com,Perkenergy,,klaviyo,list
persephonebakery.com,https://persephonebakery.com,Persephonebakery,,klaviyo,list
perrinwatchparts.com,https://perrinwatchparts.com,Perrinwatchparts,,klaviyo,list
pbsfabrics.com,https://pbsfabrics.com,Pbsfabrics,,klaviyo,list
petunia.com,https://petunia.com,Petunia,,klaviyo,list
picapicatx.com,https://picapicatx.com,Picapicatx,,klaviyo,list
phenomenalwater.com,https://phenomenalwater.com,Phenomenalwater,,klaviyo,list
phoenixautomotiveinc.com,https://phoenixautomotiveinc.com,Phoenixautomotiveinc,,klaviyo,list
piloti.com,https://piloti.com,Piloti,,klaviyo,list
pittsburghsprayequip.com,https://pittsburghsprayequip.com,Pittsburghsprayequip,,klaviyo,list
ponoprobiotics.com,https://ponoprobiotics.com,Ponoprobiotics,,klaviyo,list
polarstarairsoft.com,https://polarstarairsoft.com,Polarstarairsoft,,klaviyo,list
pony.com,https://pony.com,Pony,,klaviyo,list
primaforce.com,https://primaforce.com,Primaforce,,klaviyo,list
prgccstock.com,https://prgccstock.com,Prgccstock,,klaviyo,list
primalmuscle.com,https://primalmuscle.com,Primalmuscle,,klaviyo,list
primedriven.com,https://primedriven.com,Primedriven,,klaviyo,list
pristine-sales.com,https://pristine-sales.com,Pristine Sales,,klaviyo,list
prismplus.sg,https://prismplus.sg,Prismplus,,klaviyo,list
prepnaturals.com,https://prepnaturals.com,Prepnaturals,,klaviyo,list
proudrightwinger.com,https://proudrightwinger.com,Proudrightwinger,,klaviyo,list
prettyrobes.com,https://prettyrobes.com,Prettyrobes,,klaviyo,list
prototypist.net,https://prototypist.net,Prototypist,,klaviyo,list
pureadirondacks.com,https://pureadirondacks.com,Pureadirondacks,,klaviyo,list
project-mori.com,https://project-mori.com,Project Mori,,klaviyo,list
purelyelizabeth.com,https://purelyelizabeth.com,Purelyelizabeth,,klaviyo,list
prosolutionsdirect.com,https://prosolutionsdirect.com,Prosolutionsdirect,,klaviyo,list
purenatureplus.com,https://purenatureplus.com,Purenatureplus,,klaviyo,list
proteinworld.com,https://proteinworld.com,Proteinworld,,klaviyo,list
qhydration.com,https://qhydration.com,Qhydration,,klaviyo,list
q9powersportsusa.com,https://q9powersportsusa.com,Q9powersportsusa,,klaviyo,list
quizrunners.com,https://quizrunners.com,Quizrunners,,klaviyo,list
radakitchenstore.com,https://radakitchenstore.com,Radakitchenstore,,klaviyo,list
rafinova.com,https://rafinova.com,Rafinova,,klaviyo,list
purpleleafshop.com,https://purpleleafshop.com,Purpleleafshop,,klaviyo,list
ranchdressn.com,https://ranchdressn.com,Ranchdressn,,klaviyo,list
rangerink.com,https://rangerink.com,Rangerink,,klaviyo,list
raoptics.com,https://raoptics.com,Raoptics,,klaviyo,list
rapidslicer.com,https://rapidslicer.com,Rapidslicer,,klaviyo,list
q-see.com,https://q-see.com,Q See,,klaviyo,list
quickcandles.com,https://quickcandles.com,Quickcandles,,klaviyo,list
rebel8.com,https://rebel8.com,Rebel8,,klaviyo,list
re-website.com,https://re-website.com,Re Website,,klaviyo,list
redrosetea.com,https://redrosetea.com,Redrosetea,,klaviyo,list
redskitchensink.com,https://redskitchensink.com,Redskitchensink,,klaviyo,list
redstoneoliveoil.com,https://redstoneoliveoil.com,Redstoneoliveoil,,klaviyo,list
relentless-tactical.com,https://relentless-tactical.com,Relentless Tactical,,klaviyo,list
reptilinks.com,https://reptilinks.com,Reptilinks,,klaviyo,list
respectthelook.com,https://respectthelook.com,Respectthelook,,klaviyo,list
resistol.com,https://resistol.com,Resistol,,klaviyo,list
revivalshots.com,https://revivalshots.com,Revivalshots,,klaviyo,list
ricflairshop.com,https://ricflairshop.com,Ricflairshop,,klaviyo,list
relixmarketplace.com,https://relixmarketplace.com,Relixmarketplace,,klaviyo,list
rockerskirack.com,https://rockerskirack.com,Rockerskirack,,klaviyo,list
rockflowerpaper.com,https://rockflowerpaper.com,Rockflowerpaper,,klaviyo,list
reverseosmosis.com,https://reverseosmosis.com,Reverseosmosis,,klaviyo,list
rookwood.com,https://rookwood.com,Rookwood,,klaviyo,list
rookcoffee.com,https://rookcoffee.com,Rookcoffee,,klaviyo,list
rosen-store.com,https://rosen-store.com,Rosen Store,,klaviyo,list
rideriptide.com,https://rideriptide.com,Rideriptide,,klaviyo,list
rufusteague.com,https://rufusteague.com,Rufusteague,,klaviyo,list
ryansimkhaieyeshop.com,https://ryansimkhaieyeshop.com,Ryansimkhaieyeshop,,klaviyo,list
ryleefaithdesigns.com,https://ryleefaithdesigns.com,Ryleefaithdesigns,,klaviyo,list
rviitalize.com,https://rviitalize.com,Rviitalize,,klaviyo,list
sagetosummit.com,https://sagetosummit.com,Sagetosummit,,klaviyo,list
santanasounds.com,https://santanasounds.com,Santanasounds,,klaviyo,list
sashkaco.com,https://sashkaco.com,Sashkaco,,klaviyo,list
sayitwithapin.com,https://sayitwithapin.com,Sayitwithapin,,klaviyo,list
schuilcoffee.com,https://schuilcoffee.com,Schuilcoffee,,klaviyo,list
idwpublishing.com,https://idwpublishing.com,Idwpublishing,,klaviyo,list
sarahmariedesignstudio.com,https://sarahmariedesignstudio.com,Sarahmariedesignstudio,,klaviyo,list
saolashoes.com,https://saolashoes.com,Saolashoes,,klaviyo,list
seethewayisee.com,https://seethewayisee.com,Seethewayisee,,klaviyo,list
sendafriend.co,https://sendafriend.co,Sendafriend,,klaviyo,list
serialkillershop.com,https://serialkillershop.com,Serialkillershop,,klaviyo,list
sfbaycoffee.com,https://sfbaycoffee.com,Sfbaycoffee,,klaviyo,list
shastavisions.com,https://shastavisions.com,Shastavisions,,klaviyo,list
sheamakery.com,https://sheamakery.com,Sheamakery,,klaviyo,list
sheilastotts.com,https://sheilastotts.com,Sheilastotts,,klaviyo,list
shinesupply.com,https://shinesupply.com,Shinesupply,,klaviyo,list
shipadick.com,https://shipadick.com,Shipadick,,klaviyo,list
shirtz.cool,https://shirtz.cool,Shirtz,,klaviyo,list
bakingsteel.com,https://bakingsteel.com,Bakingsteel,,klaviyo,list
birdiebee.com,https://birdiebee.com,Birdiebee,,klaviyo,list
carnegiedeli.com,https://carnegiedeli.com,Carnegiedeli,,klaviyo,list
critrole.com,https://critrole.com,Critrole,,klaviyo,list
essentialoxygen.com,https://essentialoxygen.com,Essentialoxygen,,klaviyo,list
dwarvenforge.com,https://dwarvenforge.com,Dwarvenforge,,klaviyo,list
foresightsports.com,https://foresightsports.com,Foresightsports,,klaviyo,list
frederickbenjamin.com,https://frederickbenjamin.com,Frederickbenjamin,,klaviyo,list
coastaledge.com,https://coastaledge.com,Coastaledge,,klaviyo,list
landice.com,https://landice.com,Landice,,klaviyo,list
legallimitbaitbox.com,https://legallimitbaitbox.com,Legallimitbaitbox,,klaviyo,list
owlcrate.com,https://owlcrate.com,Owlcrate,,klaviyo,list
pb2foods.com,https://pb2foods.com,Pb2foods,,klaviyo,list
method.tv,https://method.tv,Method,,klaviyo,list
runpacers.com,https://runpacers.com,Runpacers,,klaviyo,list
thenewcrafthouse.com,https://thenewcrafthouse.com,Thenewcrafthouse,,klaviyo,list
sdcoffeetea.com,https://sdcoffeetea.com,Sdcoffeetea,,klaviyo,list
smallpetselect.com,https://smallpetselect.com,Smallpetselect,,klaviyo,list
shop4-h.org,https://shop4-h.org,Shop4 H,,klaviyo,list
shopcoolkicks.com,https://shopcoolkicks.com,Shopcoolkicks,,klaviyo,list
shopdennys.com,https://shopdennys.com,Shopdennys,,klaviyo,list
shopmadeintn.com,https://shopmadeintn.com,Shopmadeintn,,klaviyo,list
shopkindapparel.com,https://shopkindapparel.com,Shopkindapparel,,klaviyo,list
shopsonix.com,https://shopsonix.com,Shopsonix,,klaviyo,list
shopkks.com,https://shopkks.com,Shopkks,,klaviyo,list
shoptyt.com,https://shoptyt.com,Shoptyt,,klaviyo,list
shopzoeonline.com,https://shopzoeonline.com,Shopzoeonline,,klaviyo,list
shrimpandgritskids.com,https://shrimpandgritskids.com,Shrimpandgritskids,,klaviyo,list
shreddylyfe.com,https://shreddylyfe.com,Shreddylyfe,,klaviyo,list
sigmaslc.com,https://sigmaslc.com,Sigmaslc,,klaviyo,list
siliconegear.com,https://siliconegear.com,Siliconegear,,klaviyo,list
simplycollagen.co.nz,https://simplycollagen.co.nz,Simplycollagen,,klaviyo,list
sincerelynuts.com,https://sincerelynuts.com,Sincerelynuts,,klaviyo,list
sinnysminiart.com,https://sinnysminiart.com,Sinnysminiart,,klaviyo,list
siptequila.com,https://siptequila.com,Siptequila,,klaviyo,list
skylinebeautysupply.com,https://skylinebeautysupply.com,Skylinebeautysupply,,klaviyo,list
skyjems.ca,https://skyjems.ca,Skyjems,,klaviyo,list
slmissglambeauty.com,https://slmissglambeauty.com,Slmissglambeauty,,klaviyo,list
snsgrills.com,https://snsgrills.com,Snsgrills,,klaviyo,list
socialite-lighting.com,https://socialite-lighting.com,Socialite Lighting,,klaviyo,list
signatureeditiongames.com,https://signatureeditiongames.com,Signatureeditiongames,,klaviyo,list
soapcherie.com,https://soapcherie.com,Soapcherie,,klaviyo,list
solidthreads.com,https://solidthreads.com,Solidthreads,,klaviyo,list
snuffstore.co.uk,https://snuffstore.co.uk,Snuffstore,,klaviyo,list
smartcups.com,https://smartcups.com,Smartcups,,klaviyo,list
smartyprogrammer.com,https://smartyprogrammer.com,Smartyprogrammer,,klaviyo,list
spasciences.com,https://spasciences.com,Spasciences,,klaviyo,list
sp-connect.com,https://sp-connect.com,Sp Connect,,klaviyo,list
speedon5.com,https://speedon5.com,Speedon5,,klaviyo,list
speedmintonusa.com,https://speedmintonusa.com,Speedmintonusa,,klaviyo,list
spiritsandspice.com,https://spiritsandspice.com,Spiritsandspice,,klaviyo,list
spydersurf.com,https://spydersurf.com,Spydersurf,,klaviyo,list
ssab.ws,https://ssab.ws,Ssab,,klaviyo,list
sticks.com,https://sticks.com,Sticks,,klaviyo,list
sramnation.com,https://sramnation.com,Sramnation,,klaviyo,list
stonedgenie.com,https://stonedgenie.com,Stonedgenie,,klaviyo,list
oase-usa.com,https://oase-usa.com,Oase Usa,,klaviyo,list
storehousetea.com,https://storehousetea.com,Storehousetea,,klaviyo,list
twang.com,https://twang.com,Twang,,klaviyo,list
strandsoffaith.com,https://strandsoffaith.com,Strandsoffaith,,klaviyo,list
stryve.com,https://stryve.com,Stryve,,klaviyo,list
suetables.com,https://suetables.com,Suetables,,klaviyo,list
sundayschool.store,https://sundayschool.store,Sundayschool,,klaviyo,list
sunflowerjewels.com,https://sunflowerjewels.com,Sunflowerjewels,,klaviyo,list
supermarketitaly.com,https://supermarketitaly.com,Supermarketitaly,,klaviyo,list
supplementwarehouse.com,https://supplementwarehouse.com,Supplementwarehouse,,klaviyo,list
superundies.com,https://superundies.com,Superundies,,klaviyo,list
supercilium.com,https://supercilium.com,Supercilium,,klaviyo,list
swindellspeedlab.com,https://swindellspeedlab.com,Swindellspeedlab,,klaviyo,list
tachuntfish.com,https://tachuntfish.com,Tachuntfish,,klaviyo,list
swpea.com,https://swpea.com,Swpea,,klaviyo,list
syntystore.com,https://syntystore.com,Syntystore,,klaviyo,list
superfood-market.com,https://superfood-market.com,Superfood Market,,klaviyo,list
tactileturn.com,https://tactileturn.com,Tactileturn,,klaviyo,list
tangerineonline.com,https://tangerineonline.com,Tangerineonline,,klaviyo,list
tannusamerica.com,https://tannusamerica.com,Tannusamerica,,klaviyo,list
teaspressa.com,https://teaspressa.com,Teaspressa,,klaviyo,list
technimobili.com,https://technimobili.com,Technimobili,,klaviyo,list
tee-luv.com,https://tee-luv.com,Tee Luv,,klaviyo,list
tefeca.com,https://tefeca.com,Tefeca,,klaviyo,list
tee4coolgrandma.com,https://tee4coolgrandma.com,Tee4coolgrandma,,klaviyo,list
tasterepublicglutenfree.com,https://tasterepublicglutenfree.com,Tasterepublicglutenfree,,klaviyo,list
thaliasurf.com,https://thaliasurf.com,Thaliasurf,,klaviyo,list
teasip.com,https://teasip.com,Teasip,,klaviyo,list
theblissfuldog.com,https://theblissfuldog.com,Theblissfuldog,,klaviyo,list
thebrickshowshop.com,https://thebrickshowshop.com,Thebrickshowshop,,klaviyo,list
thecravory.com,https://thecravory.com,Thecravory,,klaviyo,list
thecutbuddy.com,https://thecutbuddy.com,Thecutbuddy,,klaviyo,list
thehollywoodapparel.com,https://thehollywoodapparel.com,Thehollywoodapparel,,klaviyo,list
thelittlesugars.com,https://thelittlesugars.com,Thelittlesugars,,klaviyo,list
thenestedfig.com,https://thenestedfig.com,Thenestedfig,,klaviyo,list
thepartsfarm.com,https://thepartsfarm.com,Thepartsfarm,,klaviyo,list
thepatchworkbear.com,https://thepatchworkbear.com,Thepatchworkbear,,klaviyo,list
thenecastore.com,https://thenecastore.com,Thenecastore,,klaviyo,list
therafitshoe.com,https://therafitshoe.com,Therafitshoe,,klaviyo,list
theofficertatumstore.com,https://theofficertatumstore.com,Theofficertatumstore,,klaviyo,list
theshopagora.com,https://theshopagora.com,Theshopagora,,klaviyo,list
thestainlessdepotcompany.com,https://thestainlessdepotcompany.com,Thestainlessdepotcompany,,klaviyo,list
thetamalecompany.com,https://thetamalecompany.com,Thetamalecompany,,klaviyo,list
thestrongwaterco.com,https://thestrongwaterco.com,Thestrongwaterco,,klaviyo,list
thesweetdesignsshoppe.com,https://thesweetdesignsshoppe.com,Thesweetdesignsshoppe,,klaviyo,list
thirteenfiftyapparel.com,https://thirteenfiftyapparel.com,Thirteenfiftyapparel,,klaviyo,list
theteamplans.com,https://theteamplans.com,Theteamplans,,klaviyo,list
to-table.com,https://to-table.com,To Table,,klaviyo,list
topsetmeals.com,https://topsetmeals.com,Topsetmeals,,klaviyo,list
touchegifts.com,https://touchegifts.com,Touchegifts,,klaviyo,list
tothestars.media,https://tothestars.media,Tothestars,,klaviyo,list
topangascents.com,https://topangascents.com,Topangascents,,klaviyo,list
